accident_id,county,date,time,latitude,longitude,severity,casualties,vehicles_involved,road_type,lighting,datetime,hour,day_of_week,month,is_weekend,is_rush_hour,accident_severity_index,temperature_mean,precipitation_sum,windspeed_max,population,traffic_index,rain_flag,wind_flag,weather_impact_score,accidents_per_100k_proxy
ACC-000108,Kerry,2023-06-06,19:49:00,52.18315176023601,-9.659894302411194,2,0,2,Urban,Daylight,2023-06-06 19:49:00,19,Tuesday,6,False,0,1.5,16.8,0.0,16.3,156000,0.42,0,0,0.489,0.9102564102564101
ACC-000109,Kilkenny,2024-12-21,14:03:00,52.6619616269716,-7.324987518455264,3,2,3,Rural,Daylight,2024-12-21 14:03:00,14,Saturday,12,True,0,2.7500000000000004,7.9,1.8,36.8,103000,0.4,1,1,2.439,1.3592233009708736
ACC-000110,Kerry,2023-11-04,06:52:00,52.13753225505114,-9.575394554449806,1,2,2,Urban,Darkness,2023-11-04 06:52:00,6,Saturday,11,True,0,1.4500000000000002,8.1,9.3,22.4,156000,0.42,1,0,5.332000000000001,0.9102564102564101
ACC-000111,Cork,2024-03-29,17:43:00,51.92512876256298,-8.438530415517386,2,1,2,Urban,Daylight,2024-03-29 17:43:00,17,Friday,3,False,1,1.75,7.0,2.4,16.6,584000,0.72,1,0,2.3280000000000003,0.2945205479452055
ACC-000112,Limerick,2025-12-15,20:35:00,52.645642814431774,-8.665323212697972,1,0,2,Urban,Darkness,2025-12-15 20:35:00,20,Monday,12,False,0,0.9500000000000001,5.6,0.2,8.4,210000,0.5,0,0,1.4420000000000002,0.7142857142857142
ACC-000113,Cork,2025-03-15,17:23:00,51.90577067695797,-8.465138864967077,3,2,3,Urban,Daylight,2025-03-15 17:23:00,17,Saturday,3,True,1,2.7500000000000004,4.9,0.0,12.2,584000,0.72,0,0,1.641,0.2945205479452055
ACC-000114,Cork,2025-02-01,09:27:00,51.93870475453213,-8.505587317031809,3,2,3,Rural,Daylight,2025-02-01 09:27:00,9,Saturday,2,True,1,2.7500000000000004,8.7,2.3,34.2,584000,0.72,1,1,2.386,0.2945205479452055
ACC-000115,Cork,2025-05-31,04:09:00,51.8372372903593,-8.471426134507398,4,1,1,Urban,Daylight,2025-05-31 04:09:00,4,Saturday,5,True,0,2.6500000000000004,14.3,2.5,28.6,584000,0.72,1,1,1.983,0.2945205479452055
ACC-000116,Dublin,2023-11-04,16:54:00,53.22332279949335,-6.289455060181157,4,3,3,Rural,Daylight,2023-11-04 16:54:00,16,Saturday,11,True,1,3.5500000000000003,8.9,6.4,23.9,1453000,1.0,1,0,3.8720000000000003,0.13764624913971094
ACC-000117,Limerick,2023-03-12,07:43:00,52.69290966675275,-8.668933410985945,4,3,2,Rural,Daylight,2023-03-12 07:43:00,7,Sunday,3,True,1,3.35,10.1,5.7,20.3,210000,0.5,1,0,3.174,0.7142857142857142
ACC-000118,Cork,2023-07-13,22:50:00,51.94041398072229,-8.467445929010188,3,1,3,Urban,Daylight,2023-07-13 22:50:00,22,Thursday,7,False,0,2.5,14.3,1.0,18.1,584000,0.72,0,0,0.9930000000000001,0.2945205479452055
ACC-000119,Kerry,2025-11-11,22:18:00,52.14225588493367,-9.55812817963408,3,2,1,Urban,Daylight,2025-11-11 22:18:00,22,Tuesday,11,False,0,2.3500000000000005,11.2,38.6,30.1,156000,0.42,1,1,18.273,0.9102564102564101
ACC-000120,Dublin,2024-10-25,15:38:00,53.34057889373828,-6.143975985483404,1,1,2,Rural,Darkness,2024-10-25 15:38:00,15,Friday,10,False,0,1.2000000000000002,14.1,7.2,28.7,1453000,1.0,1,1,4.101,0.13764624913971094
ACC-000121,Dublin,2024-02-05,00:02:00,53.34515862921075,-6.276050855896313,2,2,3,Urban,Daylight,2024-02-05 00:02:00,0,Monday,2,False,0,2.2,10.3,0.0,39.1,1453000,1.0,0,1,1.173,0.13764624913971094
ACC-000122,Kerry,2023-11-10,04:56:00,52.11930489489575,-9.452075987468366,1,2,4,Urban,Daylight,2023-11-10 04:56:00,4,Friday,11,False,0,1.85,8.7,6.7,32.3,156000,0.42,1,1,4.309,0.9102564102564101
ACC-000123,Kilkenny,2023-10-01,06:28:00,52.56148248784867,-7.192540409337502,3,1,1,Urban,Daylight,2023-10-01 06:28:00,6,Sunday,10,True,0,2.1,15.5,3.5,14.9,103000,0.4,1,0,2.022,1.3592233009708736
ACC-000124,Galway,2023-11-20,16:47:00,53.3654511301789,-9.017235467574173,2,0,4,Motorway,Daylight,2023-11-20 16:47:00,16,Monday,11,False,1,1.9000000000000001,10.0,0.9,24.6,292000,0.55,0,0,1.143,0.5308219178082193
ACC-000125,Cork,2023-07-14,10:12:00,51.94054338941157,-8.584065117690125,1,1,1,Rural,Daylight,2023-07-14 10:12:00,10,Friday,7,False,0,1.0,15.7,18.2,25.6,584000,0.72,1,1,8.958,0.2945205479452055
ACC-000126,Cork,2023-09-15,17:42:00,51.90462187783443,-8.4692809026928,3,1,3,Urban,Daylight,2023-09-15 17:42:00,17,Friday,9,False,1,2.5,11.7,38.8,21.6,584000,0.72,1,0,18.108,0.2945205479452055
ACC-000127,Galway,2023-11-04,01:30:00,53.256550238269504,-9.071534059721218,2,1,1,Rural,Darkness,2023-11-04 01:30:00,1,Saturday,11,True,0,1.55,7.5,5.5,23.2,292000,0.55,1,0,3.7960000000000003,0.5308219178082193
ACC-000128,Dublin,2023-01-29,03:03:00,53.3086488394294,-6.149763392529776,4,1,2,Urban,Darkness,2023-01-29 03:03:00,3,Sunday,1,True,0,2.85,7.3,0.0,31.6,1453000,1.0,0,1,1.623,0.13764624913971094
ACC-000129,Dublin,2023-12-25,18:12:00,53.210623356394926,-6.420423659555095,2,1,4,Urban,Darkness,2023-12-25 18:12:00,18,Monday,12,False,1,2.1500000000000004,9.4,0.0,33.6,1453000,1.0,0,1,1.158,0.13764624913971094
ACC-000130,Dublin,2025-04-11,02:20:00,53.36084346987629,-6.183287394201053,1,2,3,Urban,Daylight,2025-04-11 02:20:00,2,Friday,4,False,0,1.6500000000000001,12.4,0.0,17.6,1453000,1.0,0,0,0.528,0.13764624913971094
ACC-000131,Cork,2025-10-02,09:11:00,51.81343894979042,-8.570565634109949,3,3,1,Rural,Daylight,2025-10-02 09:11:00,9,Thursday,10,False,1,2.6000000000000005,14.7,22.5,33.6,584000,0.72,1,1,11.133,0.2945205479452055
ACC-000132,Waterford,2023-01-08,13:44:00,52.23459503493893,-7.139186663224544,2,4,3,Rural,Daylight,2023-01-08 13:44:00,13,Sunday,1,True,0,2.7,6.2,0.1,21.2,127000,0.44,0,0,1.631,1.1338582677165354
ACC-000133,Dublin,2023-11-12,10:15:00,53.35871762571817,-6.231003232177285,3,0,1,Urban,Daylight,2023-11-12 10:15:00,10,Sunday,11,True,0,1.85,10.5,4.2,37.7,1453000,1.0,1,1,3.021,0.13764624913971094
ACC-000134,Galway,2024-12-01,16:50:00,53.25172813772512,-9.0275709006349,2,1,2,Urban,Darkness,2024-12-01 16:50:00,16,Sunday,12,True,1,1.75,10.4,2.0,23.8,292000,0.55,1,0,1.6139999999999999,0.5308219178082193
ACC-000135,Cork,2025-06-27,11:50:00,52.01612907604698,-8.5738399904658,2,2,3,Rural,Daylight,2025-06-27 11:50:00,11,Friday,6,False,0,2.2,17.0,1.4,29.4,584000,0.72,1,1,1.512,0.2945205479452055
ACC-000136,Dublin,2024-03-30,04:06:00,53.31076618277567,-6.314236996937961,3,2,2,Urban,Daylight,2024-03-30 04:06:00,4,Saturday,3,True,0,2.5500000000000003,7.4,0.7,28.8,1453000,1.0,0,1,1.829,0.13764624913971094
ACC-000137,Cork,2024-01-10,06:55:00,51.85568676111778,-8.687736666793537,1,0,2,Urban,Daylight,2024-01-10 06:55:00,6,Wednesday,1,False,0,0.9500000000000001,1.8,0.0,16.9,584000,0.72,0,0,2.557,0.2945205479452055
ACC-000138,Limerick,2024-03-22,02:11:00,52.688458954614056,-8.564095293942787,3,2,3,Urban,Daylight,2024-03-22 02:11:00,2,Friday,3,False,0,2.7500000000000004,7.5,2.7,29.2,210000,0.5,1,1,2.716,0.7142857142857142
ACC-000139,Cork,2024-05-27,22:05:00,51.83113389406374,-8.570330266551862,2,2,1,Urban,Darkness,2024-05-27 22:05:00,22,Monday,5,False,0,1.8,11.5,0.8,16.8,584000,0.72,0,0,0.8640000000000001,0.2945205479452055
ACC-000140,Cork,2025-05-31,09:47:00,51.93559144287992,-8.351449590390201,3,2,3,Rural,Daylight,2025-05-31 09:47:00,9,Saturday,5,True,1,2.7500000000000004,14.3,2.5,28.6,584000,0.72,1,1,1.983,0.2945205479452055
ACC-000141,Cork,2024-12-31,09:26:00,51.790038188413504,-8.489325160817307,2,1,2,Urban,Daylight,2024-12-31 09:26:00,9,Tuesday,12,False,1,1.75,10.2,14.7,39.4,584000,0.72,1,1,7.797000000000001,0.2945205479452055
ACC-000142,Galway,2024-02-25,11:17:00,53.31716968223192,-9.059883060947474,2,0,1,Urban,Daylight,2024-02-25 11:17:00,11,Sunday,2,True,0,1.3,6.2,2.0,20.7,292000,0.55,1,0,2.471,0.5308219178082193
ACC-000143,Waterford,2025-11-26,09:51:00,52.25237006724207,-7.176984569187663,1,0,3,Motorway,Daylight,2025-11-26 09:51:00,9,Wednesday,11,False,1,1.1500000000000001,10.2,1.1,24.4,127000,0.44,1,0,1.227,1.1338582677165354
ACC-000144,Limerick,2025-12-22,01:39:00,52.62638395864451,-8.624831574710836,3,1,2,Urban,Daylight,2025-12-22 01:39:00,1,Monday,12,False,0,2.3000000000000003,7.1,0.5,14.3,210000,0.5,0,0,1.379,0.7142857142857142
ACC-000145,Galway,2023-04-02,00:20:00,53.31845031931319,-9.05196252415061,4,0,1,Rural,Daylight,2023-04-02 00:20:00,0,Sunday,4,True,0,2.4000000000000004,8.0,0.2,17.7,292000,0.55,0,0,1.121,0.5308219178082193
ACC-000146,Wexford,2025-12-18,08:51:00,52.31322562888784,-6.633635831136002,2,1,2,Urban,Darkness,2025-12-18 08:51:00,8,Thursday,12,False,1,1.75,8.3,5.3,33.5,163000,0.46,1,1,3.8149999999999995,0.8957055214723927
ACC-000147,Kerry,2025-05-17,20:51:00,52.02943587070069,-9.517758364931437,1,0,2,Urban,Daylight,2025-05-17 20:51:00,20,Saturday,5,True,0,0.9500000000000001,15.6,0.0,15.1,156000,0.42,0,0,0.45299999999999996,0.9102564102564101
ACC-000148,Kerry,2025-03-09,14:54:00,52.08369995329196,-9.502534375873214,2,0,2,Rural,Daylight,2025-03-09 14:54:00,14,Sunday,3,True,0,1.5,11.0,0.0,18.7,156000,0.42,0,0,0.5609999999999999,0.9102564102564101
ACC-000149,Cork,2025-03-10,20:03:00,51.969924813797626,-8.53644070784571,1,1,1,Rural,Daylight,2025-03-10 20:03:00,20,Monday,3,False,0,1.0,9.7,0.0,17.7,584000,0.72,0,0,0.6060000000000002,0.2945205479452055
ACC-000150,Limerick,2023-05-30,00:34:00,52.65637144234022,-8.56733768776164,2,2,1,Urban,Daylight,2023-05-30 00:34:00,0,Tuesday,5,False,0,1.8,16.2,0.0,13.4,210000,0.5,0,0,0.402,0.7142857142857142
ACC-000151,Kerry,2023-08-06,09:13:00,52.19397328062599,-9.350040357822534,4,4,3,Rural,Daylight,2023-08-06 09:13:00,9,Sunday,8,True,1,3.8000000000000003,14.2,2.7,16.9,156000,0.42,1,0,1.722,0.9102564102564101
ACC-000152,Cork,2024-02-04,00:12:00,51.91811060822328,-8.534182830512165,3,1,4,Urban,Darkness,2024-02-04 00:12:00,0,Sunday,2,True,0,2.7,10.8,0.1,23.1,584000,0.72,0,0,0.738,0.2945205479452055
ACC-000153,Dublin,2023-12-07,22:45:00,53.37777065973184,-6.2903969683026775,3,2,3,Motorway,Daylight,2023-12-07 22:45:00,22,Thursday,12,False,0,2.7500000000000004,10.4,11.1,40.0,1453000,1.0,1,1,6.195,0.13764624913971094
ACC-000154,Cork,2025-05-18,10:59:00,51.87571880849144,-8.44544417714437,1,0,2,Motorway,Daylight,2025-05-18 10:59:00,10,Sunday,5,True,0,0.9500000000000001,14.2,0.0,15.0,584000,0.72,0,0,0.44999999999999996,0.2945205479452055
ACC-000155,Wexford,2023-05-20,16:32:00,52.24058372517205,-6.465243790701665,4,3,3,Rural,Daylight,2023-05-20 16:32:00,16,Saturday,5,True,1,3.5500000000000003,13.4,0.0,10.5,163000,0.46,0,0,0.315,0.8957055214723927
ACC-000156,Galway,2025-11-23,21:12:00,53.25165368670974,-9.069972082203517,3,3,1,Urban,Daylight,2025-11-23 21:12:00,21,Sunday,11,True,0,2.6000000000000005,7.6,8.3,33.8,292000,0.55,1,1,5.349,0.5308219178082193
ACC-000157,Dublin,2025-03-03,01:34:00,53.4384436180502,-6.303704625608946,3,1,1,Urban,Daylight,2025-03-03 01:34:00,1,Monday,3,False,0,2.1,9.0,0.0,18.5,1453000,1.0,0,0,0.805,0.13764624913971094
ACC-000158,Kerry,2025-06-14,05:23:00,52.22545184450516,-9.592818782039714,2,2,1,Urban,Daylight,2025-06-14 05:23:00,5,Saturday,6,True,0,1.8,13.6,3.3,18.7,156000,0.42,1,0,2.046,0.9102564102564101
ACC-000159,Dublin,2023-06-12,13:21:00,53.38059198866464,-6.293807899514003,2,2,2,Rural,Darkness,2023-06-12 13:21:00,13,Monday,6,False,0,2.0,17.2,1.1,8.2,1453000,1.0,1,0,0.741,0.13764624913971094
ACC-000160,Kerry,2023-05-20,08:06:00,52.212768340409376,-9.564658225037933,2,4,4,Rural,Daylight,2023-05-20 08:06:00,8,Saturday,5,True,1,2.9000000000000004,14.0,4.5,11.8,156000,0.42,1,0,2.379,0.9102564102564101
ACC-000161,Dublin,2024-11-06,07:11:00,53.40506904478369,-6.207927237724177,2,0,3,Urban,Darkness,2024-11-06 07:11:00,7,Wednesday,11,False,1,1.7000000000000002,14.2,0.1,20.8,1453000,1.0,0,0,0.669,0.13764624913971094
ACC-000162,Dublin,2025-06-19,02:35:00,53.32340073772822,-6.496749505947606,2,1,2,Urban,Daylight,2025-06-19 02:35:00,2,Thursday,6,False,0,1.75,16.4,0.0,17.2,1453000,1.0,0,0,0.516,0.13764624913971094
ACC-000163,Cork,2025-12-01,01:44:00,51.91590242378901,-8.289537616649465,2,3,2,Urban,Darkness,2025-12-01 01:44:00,1,Monday,12,False,0,2.25,8.3,10.7,24.9,584000,0.72,1,0,5.986999999999999,0.2945205479452055
ACC-000164,Cork,2025-02-24,01:48:00,51.98653087504254,-8.484736791342227,3,2,1,Rural,Daylight,2025-02-24 01:48:00,1,Monday,2,False,0,2.3500000000000005,7.7,1.2,26.6,584000,0.72,1,1,1.913,0.2945205479452055
ACC-000165,Cork,2024-04-21,15:46:00,51.9260823573009,-8.396515740602775,3,1,1,Urban,Darkness,2024-04-21 15:46:00,15,Sunday,4,True,0,2.1,9.0,0.0,11.0,584000,0.72,0,0,0.5800000000000001,0.2945205479452055
ACC-000166,Cork,2024-08-06,05:35:00,51.89769505278451,-8.656433180587028,2,1,3,Motorway,Daylight,2024-08-06 05:35:00,5,Tuesday,8,False,0,1.9500000000000002,14.7,0.9,24.1,584000,0.72,0,0,1.1280000000000001,0.2945205479452055
ACC-000167,Dublin,2023-04-20,22:48:00,53.383598784410985,-6.25113324503809,1,2,2,Rural,Darkness,2023-04-20 22:48:00,22,Thursday,4,False,0,1.4500000000000002,9.4,0.0,28.8,1453000,1.0,0,1,1.0139999999999998,0.13764624913971094
ACC-000168,Dublin,2025-04-02,08:47:00,53.31282241470848,-6.262114822026052,2,2,3,Urban,Darkness,2025-04-02 08:47:00,8,Wednesday,4,False,1,2.2,10.0,0.0,27.1,1453000,1.0,0,1,0.813,0.13764624913971094
ACC-000169,Dublin,2024-04-07,11:14:00,53.27891125592427,-6.305603593246481,3,1,2,Urban,Daylight,2024-04-07 11:14:00,11,Sunday,4,True,0,2.3000000000000003,10.6,0.3,36.5,1453000,1.0,0,1,1.23,0.13764624913971094
ACC-000170,Dublin,2023-09-11,11:20:00,53.46965085066829,-6.249712279487786,1,0,2,Urban,Daylight,2023-09-11 11:20:00,11,Monday,9,False,0,0.9500000000000001,16.9,9.3,17.0,1453000,1.0,1,0,4.695,0.13764624913971094
ACC-000171,Cork,2025-07-31,08:54:00,51.97722151573319,-8.500813951190818,1,1,2,Rural,Darkness,2025-07-31 08:54:00,8,Thursday,7,False,1,1.2000000000000002,17.6,3.2,25.5,584000,0.72,1,1,2.205,0.2945205479452055
ACC-000172,Limerick,2024-04-27,21:49:00,52.735711190191005,-8.640331073868488,3,1,3,Urban,Daylight,2024-04-27 21:49:00,21,Saturday,4,True,0,2.5,7.1,0.3,13.8,210000,0.5,0,0,1.274,0.7142857142857142
ACC-000173,Cork,2024-05-09,13:45:00,51.840934334811486,-8.415662165823932,1,0,3,Rural,Darkness,2024-05-09 13:45:00,13,Thursday,5,False,0,1.1500000000000001,12.0,0.0,15.0,584000,0.72,0,0,0.44999999999999996,0.2945205479452055
ACC-000174,Wexford,2023-05-10,21:09:00,52.41873101949596,-6.4822327059721525,1,1,2,Urban,Daylight,2023-05-10 21:09:00,21,Wednesday,5,False,0,1.2000000000000002,12.1,0.8,21.6,163000,0.46,0,0,1.008,0.8957055214723927
ACC-000175,Dublin,2023-08-24,04:13:00,53.327871824353146,-6.370373087088124,1,0,1,Rural,Daylight,2023-08-24 04:13:00,4,Thursday,8,False,0,0.75,15.2,0.0,18.9,1453000,1.0,0,0,0.567,0.13764624913971094
ACC-000176,Dublin,2023-09-05,19:58:00,53.300805493552666,-6.352046566573395,1,0,2,Urban,Daylight,2023-09-05 19:58:00,19,Tuesday,9,False,0,0.9500000000000001,17.8,0.0,16.1,1453000,1.0,0,0,0.483,0.13764624913971094
ACC-000177,Kerry,2024-09-07,06:00:00,52.14130385228402,-9.539579305157057,2,0,2,Urban,Darkness,2024-09-07 06:00:00,6,Saturday,9,True,0,1.5,16.8,0.0,8.7,156000,0.42,0,0,0.26099999999999995,0.9102564102564101
ACC-000178,Dublin,2025-01-10,00:34:00,53.42117732031726,-6.272542070096497,2,0,2,Rural,Daylight,2025-01-10 00:34:00,0,Friday,1,False,0,1.5,3.5,0.0,24.3,1453000,1.0,0,0,2.354,0.13764624913971094
ACC-000179,Cork,2024-01-06,17:09:00,51.87116832929979,-8.586515380261616,3,3,2,Rural,Daylight,2024-01-06 17:09:00,17,Saturday,1,True,1,2.8000000000000003,3.4,0.0,13.2,584000,0.72,0,0,2.046,0.2945205479452055
ACC-000180,Limerick,2023-05-28,23:09:00,52.75846609229591,-8.71210750152359,3,2,2,Rural,Daylight,2023-05-28 23:09:00,23,Sunday,5,True,0,2.5500000000000003,13.9,0.0,14.5,210000,0.5,0,0,0.435,0.7142857142857142
ACC-000181,Cork,2023-05-24,04:10:00,51.91021578188879,-8.493014775474773,1,2,2,Rural,Daylight,2023-05-24 04:10:00,4,Wednesday,5,False,0,1.4500000000000002,13.2,0.0,16.7,584000,0.72,0,0,0.501,0.2945205479452055
ACC-000182,Dublin,2023-05-10,06:16:00,53.52465467890493,-6.402458931146086,1,0,2,Urban,Daylight,2023-05-10 06:16:00,6,Wednesday,5,False,0,0.9500000000000001,12.3,1.8,27.4,1453000,1.0,1,1,1.6320000000000001,0.13764624913971094
ACC-000183,Dublin,2025-05-11,15:26:00,53.41772313730485,-6.447843831503095,3,3,2,Urban,Daylight,2025-05-11 15:26:00,15,Sunday,5,True,0,2.8000000000000003,13.6,0.8,12.0,1453000,1.0,0,0,0.72,0.13764624913971094
ACC-000184,Wexford,2024-08-15,07:05:00,52.3538841152806,-6.376538787125603,2,1,3,Rural,Daylight,2024-08-15 07:05:00,7,Thursday,8,False,1,1.9500000000000002,17.5,3.7,32.3,163000,0.46,1,1,2.634,0.8957055214723927
ACC-000185,Wexford,2023-07-25,12:59:00,52.37580364067432,-6.58266846683784,2,2,1,Urban,Daylight,2023-07-25 12:59:00,12,Tuesday,7,False,0,1.8,14.0,0.2,17.1,163000,0.46,0,0,0.603,0.8957055214723927
ACC-000186,Galway,2025-07-28,09:49:00,53.30287781815085,-9.087650398521854,3,1,4,Urban,Daylight,2025-07-28 09:49:00,9,Monday,7,False,1,2.7,16.4,4.0,20.4,292000,0.55,1,0,2.412,0.5308219178082193
ACC-000187,Kilkenny,2024-05-11,23:00:00,52.588091866776544,-7.25301296728325,4,3,4,Urban,Darkness,2024-05-11 23:00:00,23,Saturday,5,True,0,3.75,14.6,0.1,17.8,103000,0.4,0,0,0.5790000000000001,1.3592233009708736
ACC-000188,Dublin,2024-10-16,09:36:00,53.34444077583796,-6.388144190022137,3,2,2,Motorway,Daylight,2024-10-16 09:36:00,9,Wednesday,10,False,1,2.5500000000000003,14.8,8.5,27.3,1453000,1.0,1,1,4.644,0.13764624913971094
ACC-000189,Waterford,2023-08-16,08:14:00,52.24246397318972,-7.230153552222547,2,2,2,Rural,Daylight,2023-08-16 08:14:00,8,Wednesday,8,False,1,2.0,15.5,0.6,12.2,127000,0.44,0,0,0.636,1.1338582677165354
ACC-000190,Galway,2024-06-03,01:27:00,53.26221626987137,-8.986955471992582,2,1,2,Urban,Darkness,2024-06-03 01:27:00,1,Monday,6,False,0,1.75,13.9,0.6,15.6,292000,0.55,0,0,0.738,0.5308219178082193
ACC-000191,Dublin,2024-07-28,20:13:00,53.374412720940775,-6.297561453188647,3,2,1,Urban,Daylight,2024-07-28 20:13:00,20,Sunday,7,True,0,2.3500000000000005,16.0,0.0,21.6,1453000,1.0,0,0,0.648,0.13764624913971094
ACC-000192,Dublin,2024-01-08,23:26:00,53.36400956700729,-6.108067403018066,3,2,1,Urban,Daylight,2024-01-08 23:26:00,23,Monday,1,False,0,2.3500000000000005,4.4,2.1,27.0,1453000,1.0,1,1,3.1550000000000002,0.13764624913971094
ACC-000193,Dublin,2023-01-19,21:50:00,53.343009895416266,-6.341314708111053,2,0,2,Motorway,Darkness,2023-01-19 21:50:00,21,Thursday,1,False,0,1.5,1.3,0.1,19.4,1453000,1.0,0,0,2.8019999999999996,0.13764624913971094
ACC-000194,Cork,2025-06-25,04:17:00,51.85873791549868,-8.321764304474673,1,2,1,Urban,Daylight,2025-06-25 04:17:00,4,Wednesday,6,False,0,1.25,16.2,2.9,25.7,584000,0.72,1,1,2.0759999999999996,0.2945205479452055
ACC-000195,Kilkenny,2025-03-15,13:05:00,52.65225004915495,-7.261950008776409,3,2,2,Rural,Daylight,2025-03-15 13:05:00,13,Saturday,3,True,0,2.5500000000000003,4.4,0.0,12.9,103000,0.4,0,0,1.787,1.3592233009708736
ACC-000196,Cork,2023-07-03,11:04:00,51.87518200913599,-8.357408506802026,1,0,2,Rural,Daylight,2023-07-03 11:04:00,11,Monday,7,False,0,0.9500000000000001,13.8,0.5,26.3,584000,0.72,0,1,1.014,0.2945205479452055
ACC-000197,Limerick,2024-12-08,20:52:00,52.71737134897938,-8.68866080492107,1,1,1,Motorway,Daylight,2024-12-08 20:52:00,20,Sunday,12,True,0,1.0,5.6,0.0,27.9,210000,0.5,0,1,1.937,0.7142857142857142
ACC-000198,Galway,2023-09-30,06:20:00,53.20885697808406,-9.051166469813818,2,3,4,Rural,Daylight,2023-09-30 06:20:00,6,Saturday,9,True,0,2.6500000000000004,13.5,7.8,28.1,292000,0.55,1,1,4.353,0.5308219178082193
ACC-000199,Limerick,2024-10-29,01:45:00,52.71432761754826,-8.700120282993401,2,1,1,Rural,Daylight,2024-10-29 01:45:00,1,Tuesday,10,False,0,1.55,11.5,0.2,7.8,210000,0.5,0,0,0.324,0.7142857142857142
ACC-000200,Kilkenny,2024-05-22,13:02:00,52.721270040848175,-7.2210467303411106,2,0,3,Urban,Daylight,2024-05-22 13:02:00,13,Wednesday,5,False,0,1.7000000000000002,13.4,1.7,22.3,103000,0.4,1,0,1.434,1.3592233009708736
ACC-000201,Limerick,2025-12-29,17:07:00,52.60479504128046,-8.57167910947201,1,1,1,Urban,Darkness,2025-12-29 17:07:00,17,Monday,12,False,1,1.0,3.2,0.0,11.9,210000,0.5,0,0,2.057,0.7142857142857142
ACC-000202,Cork,2024-10-06,04:25:00,51.91493054389851,-8.499661166787739,2,0,2,Rural,Daylight,2024-10-06 04:25:00,4,Sunday,10,True,0,1.5,12.7,8.4,20.0,584000,0.72,1,0,4.38,0.2945205479452055
ACC-000203,Galway,2025-12-04,03:06:00,53.29724727629818,-9.081154141028534,3,1,2,Urban,Darkness,2025-12-04 03:06:00,3,Thursday,12,False,0,2.3000000000000003,6.3,1.9,24.7,292000,0.55,1,0,2.521,0.5308219178082193
ACC-000204,Dublin,2023-10-01,21:56:00,53.23263106819711,-6.418206709588717,2,1,3,Urban,Daylight,2023-10-01 21:56:00,21,Sunday,10,True,0,1.9500000000000002,16.6,5.2,15.8,1453000,1.0,1,0,2.814,0.13764624913971094
ACC-000205,Dublin,2024-11-30,13:45:00,53.33415029249573,-6.428915151009152,3,3,2,Motorway,Daylight,2024-11-30 13:45:00,13,Saturday,11,True,0,2.8000000000000003,13.6,0.5,25.2,1453000,1.0,0,1,0.981,0.13764624913971094
ACC-000206,Galway,2025-01-01,19:13:00,53.21813340454632,-9.074916366763532,1,2,3,Rural,Daylight,2025-01-01 19:13:00,19,Wednesday,1,False,0,1.6500000000000001,6.0,4.7,29.3,292000,0.55,1,1,3.994,0.5308219178082193
ACC-000207,Cork,2024-11-28,13:04:00,51.882977645898855,-8.357337685142715,1,1,2,Urban,Daylight,2024-11-28 13:04:00,13,Thursday,11,False,0,1.2000000000000002,9.7,7.9,33.1,584000,0.72,1,1,4.623,0.2945205479452055
ACC-000208,Dublin,2024-04-15,04:31:00,53.3517617135152,-6.349764465376524,3,0,1,Urban,Daylight,2024-04-15 04:31:00,4,Monday,4,False,0,1.85,7.9,4.2,44.6,1453000,1.0,1,1,3.7529999999999997,0.13764624913971094
ACC-000209,Dublin,2023-10-07,15:53:00,53.308283978229525,-6.273792140272036,1,1,2,Rural,Daylight,2023-10-07 15:53:00,15,Saturday,10,True,0,1.2000000000000002,18.7,0.0,24.6,1453000,1.0,0,0,0.738,0.13764624913971094
ACC-000210,Limerick,2023-09-08,10:40:00,52.68119312855511,-8.614121372525105,1,2,3,Urban,Darkness,2023-09-08 10:40:00,10,Friday,9,False,0,1.6500000000000001,19.8,0.0,10.6,210000,0.5,0,0,0.318,0.7142857142857142
ACC-000211,Galway,2025-01-16,03:53:00,53.19903807115653,-9.141957819690097,1,0,1,Urban,Daylight,2025-01-16 03:53:00,3,Thursday,1,False,0,0.75,8.7,0.0,24.9,292000,0.55,0,0,1.072,0.5308219178082193
ACC-000212,Cork,2025-04-24,08:44:00,51.87109140115568,-8.467484205547995,1,1,4,Urban,Daylight,2025-04-24 08:44:00,8,Thursday,4,False,1,1.6,10.7,8.5,20.5,584000,0.72,1,0,4.44,0.2945205479452055
ACC-000213,Limerick,2024-11-22,18:31:00,52.61680920829709,-8.717653806512834,3,2,4,Urban,Daylight,2024-11-22 18:31:00,18,Friday,11,False,1,2.95,1.2,1.6,23.9,210000,0.5,1,0,3.637,0.7142857142857142
ACC-000214,Dublin,2024-09-21,10:09:00,53.31652565566157,-6.174595636885631,2,1,1,Motorway,Daylight,2024-09-21 10:09:00,10,Saturday,9,True,0,1.55,15.0,5.4,23.3,1453000,1.0,1,0,3.129,0.13764624913971094
ACC-000215,Kerry,2024-07-21,22:30:00,52.18062750015744,-9.629334676371556,2,1,1,Urban,Daylight,2024-07-21 22:30:00,22,Sunday,7,True,0,1.55,14.6,1.6,21.2,156000,0.42,1,0,1.356,0.9102564102564101
